ticker,company,keywords
LBRDA,Liberty Broadband Corporation,"['LBRDA', 'Liberty Broadband']"
LBRDK,Liberty Broadband Corporation,"['LBRDK', 'Liberty Broadband']"
LBTYK,Liberty Global Ltd.,"['LBTYK', 'Liberty Global']"
LE,"Lands' End, Inc.","['LE', ""Lands' End""]"
LECO,"Lincoln Electric Holdings, Inc.","['LECO', 'Lincoln Electric Holdings']"
LEGH,Legacy Housing Corporation,"['LEGH', 'Legacy Housing']"
LEGN,Legend Biotech Corporation,"['LEGN', 'Legend Biotech']"
LESL,"Leslie's, Inc.","['LESL', ""Leslie's""]"
LFCR,"Lifecore Biomedical, Inc.","['LFCR', 'Lifecore Biomedical']"
LFMD,"LifeMD, Inc.","['LFMD', 'LifeMD']"
LFST,"LifeStance Health Group, Inc.","['LFST', 'LifeStance Health']"
LFUS,"Littelfuse, Inc.","['LFUS', 'Littelfuse']"
LFVN,LifeVantage Corporation,"['LFVN', 'LifeVantage']"
LGIH,"LGI Homes, Inc.","['LGIH', 'LGI Homes']"
LGND,Ligand Pharmaceuticals Incorporated,"['LGND', 'Ligand Pharmaceuticals']"
LI,Li Auto Inc.,"['LI', 'Li Auto']"
LILA,Liberty Latin America Ltd.,"['LILA', 'Liberty Latin America']"
LILAK,Liberty Latin America Ltd.,"['LILAK', 'Liberty Latin America']"
LIN,Linde plc,"['LIN', 'Linde']"
LIND,"Lindblad Expeditions Holdings, Inc.","['LIND', 'Lindblad Expeditions Holdings']"
LITE,Lumentum Holdings Inc.,"['LITE', 'Lumentum Holdings']"
LIVN,LivaNova PLC,"['LIVN', 'LivaNova']"
LKFN,Lakeland Financial Corporation,"['LKFN', 'Lakeland Financial']"
LKQ,LKQ Corporation,"['LKQ', 'LKQ']"
LMAT,"LeMaitre Vascular, Inc.","['LMAT', 'LeMaitre Vascular']"
LMNR,Limoneira Company,"['LMNR', 'Limoneira']"
LNT,Alliant Energy Corporation,"['LNT', 'Alliant Energy']"
LNTH,"Lantheus Holdings, Inc.","['LNTH', 'Lantheus Holdings']"
LNW,"Light & Wonder, Inc.","['LNW', 'Light & Wonder']"
LOCO,"El Pollo Loco Holdings, Inc.","['LOCO', 'El Pollo Loco Holdings']"
LOGI,Logitech International S.A.,"['LOGI', 'Logitech']"
LOPE,"Grand Canyon Education, Inc.","['LOPE', 'Grand Canyon Education']"
LOVE,The Lovesac Company,"['LOVE', 'Lovesac']"
LPLA,LPL Financial Holdings Inc.,"['LPLA', 'LPL Financial Holdings']"
LPRO,Open Lending Corporation,"['LPRO', 'Open Lending']"
LPSN,"LivePerson, Inc.","['LPSN', 'LivePerson']"
LQDA,Liquidia Corporation,"['LQDA', 'Liquidia']"
LQDT,"Liquidity Services, Inc.","['LQDT', 'Liquidity']"
LRCX,Lam Research Corporation,"['LRCX', 'Lam Research']"
LSAK,"Lesaka Technologies, Inc.","['LSAK', 'Lesaka Technologies']"
LSCC,Lattice Semiconductor Corporation,"['LSCC', 'Lattice Semiconductor']"
LSTR,"Landstar System, Inc.","['LSTR', 'Landstar System']"
LSXMA,The Liberty SiriusXM Group,"['LSXMA', 'Liberty SiriusXM']"
LSXMK,The Liberty SiriusXM Group,"['LSXMK', 'Liberty SiriusXM']"
LULU,Lululemon Athletica Inc.,"['LULU', 'Lululemon Athletica']"
LUNA,Luna Innovations Incorporated,"['LUNA', 'Luna Innovations']"
LUNG,Pulmonx Corporation,"['LUNG', 'Pulmonx']"
LVLU,"Lulu's Fashion Lounge Holdings, Inc.","['LVLU', ""Lulu's Fashion Lounge Holdings""]"
LVOX,"LiveVox Holdings, Inc.","['LVOX', 'LiveVox Holdings']"
LWLG,"Lightwave Logic, Inc.","['LWLG', 'Lightwave Logic']"
LX,LexinFintech Holdings Ltd.,"['LX', 'LexinFintech Holdings']"
LYEL,"Lyell Immunopharma, Inc.","['LYEL', 'Lyell Immunopharma']"
LYFT,"Lyft, Inc.","['LYFT', 'Lyft']"
LYTS,LSI Industries Inc.,"['LYTS', 'LSI Industries']"
LZ,"LegalZoom.com, Inc.","['LZ', 'LegalZoomcom']"
MANH,"Manhattan Associates, Inc.","['MANH', 'Manhattan']"
MAR,"Marriott International, Inc.","['MAR', 'Marriott']"
MARA,"Marathon Digital Holdings, Inc.","['MARA', 'Marathon Digital Holdings']"
MASI,Masimo Corporation,"['MASI', 'Masimo']"
MASS,908 Devices Inc.,"['MASS', '908 Devices']"
MAT,"Mattel, Inc.","['MAT', 'Mattel']"
MATW,Matthews International Corporation,"['MATW', 'Matthews']"
MAXN,"Maxeon Solar Technologies, Ltd.","['MAXN', 'Maxeon Solar Technologies']"
MBIN,Merchants Bancorp,"['MBIN', 'Merchants Bancorp']"
MBLY,Mobileye Global Inc.,"['MBLY', 'Mobileye Global']"
MBUU,"Malibu Boats, Inc.","['MBUU', 'Malibu Boats']"
MBWM,Mercantile Bank Corporation,"['MBWM', 'Mercantile']"
MCBS,"MetroCity Bankshares, Inc.","['MCBS', 'MetroCity Bankshares']"
MCFT,"MasterCraft Boat Holdings, Inc.","['MCFT', 'MasterCraft Boat Holdings']"
MCHP,Microchip Technology Incorporated,"['MCHP', 'Microchip Technology']"
MCRB,"Seres Therapeutics, Inc.","['MCRB', 'Seres Therapeutics']"
MCRI,"Monarch Casino & Resort, Inc.","['MCRI', 'Monarch Casino & Resort']"
MDB,"MongoDB, Inc.","['MDB', 'MongoDB']"
MDGL,"Madrigal Pharmaceuticals, Inc.","['MDGL', 'Madrigal Pharmaceuticals']"
MDLZ,"Mondelez International, Inc.","['MDLZ', 'Mondelez']"
MDRX,Veradigm Inc.,"['MDRX', 'Veradigm']"
MEDP,"Medpace Holdings, Inc.","['MEDP', 'Medpace Holdings']"
MELI,"MercadoLibre, Inc.","['MELI', 'MercadoLibre']"
MEOH,Methanex Corporation,"['MEOH', 'Methanex']"
MERC,Mercer International Inc.,"['MERC', 'Mercer']"
META,"Meta Platforms, Inc.","['META', 'Meta Platforms']"
METC,"Ramaco Resources, Inc.","['METC', 'Ramaco Resources']"
MGEE,"MGE Energy, Inc.","['MGEE', 'MGE Energy']"
MGIC,Magic Software Enterprises Ltd.,"['MGIC', 'Magic Software']"
MGNI,"Magnite, Inc.","['MGNI', 'Magnite']"
MGNX,"MacroGenics, Inc.","['MGNX', 'MacroGenics']"
MGPI,"MGP Ingredients, Inc.","['MGPI', 'MGP Ingredients']"
MGRC,McGrath RentCorp,"['MGRC', 'McGrath RentCorp']"
MGTX,MeiraGTx Holdings plc,"['MGTX', 'MeiraGTx Holdings']"
MIDD,The Middleby Corporation,"['MIDD', 'Middleby']"
MIRM,"Mirum Pharmaceuticals, Inc.","['MIRM', 'Mirum Pharmaceuticals']"
MITK,"Mitek Systems, Inc.","['MITK', 'Mitek Systems']"
MKSI,"MKS Instruments, Inc.","['MKSI', 'MKS Instruments']"
MKTW,"MarketWise, Inc.","['MKTW', 'MarketWise']"
MKTX,MarketAxess Holdings Inc.,"['MKTX', 'MarketAxess Holdings']"
MLAB,"Mesa Laboratories, Inc.","['MLAB', 'Mesa Laboratories']"
MLCO,Melco Resorts & Entertainment Limited,"['MLCO', 'Melco Resorts & Entertainment']"
MLKN,"MillerKnoll, Inc.","['MLKN', 'MillerKnoll']"
MMSI,"Merit Medical Systems, Inc.","['MMSI', 'Merit Medical Systems']"
MMYT,MakeMyTrip Limited,"['MMYT', 'MakeMyTrip']"
MNDY,monday.com Ltd.,"['MNDY', 'mondaycom']"
MNKD,MannKind Corporation,"['MNKD', 'MannKind']"
MNMD,Mind Medicine (MindMed) Inc.,"['MNMD', 'Mind Medicine (MindMed)']"
MNOV,"MediciNova, Inc.","['MNOV', 'MediciNova']"
MNRO,"Monro, Inc.","['MNRO', 'Monro']"
MNST,Monster Beverage Corporation,"['MNST', 'Monster Beverage']"
MNTK,"Montauk Renewables, Inc.","['MNTK', 'Montauk Renewables']"
MODV,ModivCare Inc.,"['MODV', 'ModivCare']"
MOFG,"MidWestOne Financial Group, Inc.","['MOFG', 'MidWestOne Financial']"
MOMO,Hello Group Inc.,"['MOMO', 'Hello']"
MORF,"Morphic Holding, Inc.","['MORF', 'Morphic Holding']"
MORN,"Morningstar, Inc.","['MORN', 'Morningstar']"
MPAA,"Motorcar Parts of America, Inc.","['MPAA', 'Motorcar Parts of America']"
MPB,"Mid Penn Bancorp, Inc.","['MPB', 'Mid Penn Bancorp']"
MPWR,"Monolithic Power Systems, Inc.","['MPWR', 'Monolithic Power Systems']"
MQ,"Marqeta, Inc.","['MQ', 'Marqeta']"
MRCY,"Mercury Systems, Inc.","['MRCY', 'Mercury Systems']"
MRNA,"Moderna, Inc.","['MRNA', 'Moderna']"
MRNS,"Marinus Pharmaceuticals, Inc.","['MRNS', 'Marinus Pharmaceuticals']"
MRSN,"Mersana Therapeutics, Inc.","['MRSN', 'Mersana Therapeutics']"
MRTN,"Marten Transport, Ltd.","['MRTN', 'Marten Transport']"
MRTX,"Mirati Therapeutics, Inc.","['MRTX', 'Mirati Therapeutics']"
MRUS,Merus N.V.,"['MRUS', 'Merus NV']"
MRVI,"Maravai LifeSciences Holdings, Inc.","['MRVI', 'Maravai LifeSciences Holdings']"
MRVL,"Marvell Technology, Inc.","['MRVL', 'Marvell Technology']"
MSBI,"Midland States Bancorp, Inc.","['MSBI', 'Midland States Bancorp']"
MSEX,Middlesex Water Company,"['MSEX', 'Middlesex Water']"
MSFT,Microsoft Corporation,"['MSFT', 'Microsoft']"
MSTR,MicroStrategy Incorporated,"['MSTR', 'MicroStrategy']"
MTCH,"Match Group, Inc.","['MTCH', 'Match']"
MTLS,Materialise NV,"['MTLS', 'Materialise NV']"
MTSI,"MACOM Technology Solutions Holdings, Inc.","['MTSI', 'MACOM Technology Solutions Holdings']"
MTTR,"Matterport, Inc.","['MTTR', 'Matterport']"
MU,"Micron Technology, Inc.","['MU', 'Micron Technology']"
MURA,Mural Oncology plc,"['MURA', 'Mural Oncology']"
MVBF,MVB Financial Corp.,"['MVBF', 'MVB Financial']"
MVST,"Microvast Holdings, Inc.","['MVST', 'Microvast Holdings']"
MXCT,"MaxCyte, Inc.","['MXCT', 'MaxCyte']"
MXL,"MaxLinear, Inc.","['MXL', 'MaxLinear']"
MYGN,"Myriad Genetics, Inc.","['MYGN', 'Myriad Genetics']"
MYPS,"PLAYSTUDIOS, Inc.","['MYPS', 'PLAYSTUDIOS']"
MYRG,MYR Group Inc.,"['MYRG', 'MYR']"
NARI,"Inari Medical, Inc.","['NARI', 'Inari Medical']"
NAUT,"Nautilus Biotechnology, Inc.","['NAUT', 'Nautilus Biotechnology']"
NAVI,Navient Corporation,"['NAVI', 'Navient']"
NBIX,"Neurocrine Biosciences, Inc.","['NBIX', 'Neurocrine Biosciences']"
NBTB,NBT Bancorp Inc.,"['NBTB', 'NBT Bancorp']"
NCNO,"nCino, Inc.","['NCNO', 'nCino']"
NDAQ,"Nasdaq, Inc.","['NDAQ', 'Nasdaq']"
NDLS,Noodles & Company,"['NDLS', 'Noodles &']"
NDRA,ENDRA Life Sciences Inc.,"['NDRA', 'ENDRA Life Sciences']"
NDSN,Nordson Corporation,"['NDSN', 'Nordson']"
NEO,"NeoGenomics, Inc.","['NEO', 'NeoGenomics']"
NEOG,Neogen Corporation,"['NEOG', 'Neogen']"
NERV,"Minerva Neurosciences, Inc.","['NERV', 'Minerva Neurosciences']"
NEWT,"NewtekOne, Inc.","['NEWT', 'NewtekOne']"
NEXT,NextDecade Corporation,"['NEXT', 'NextDecade']"
NFBK,"Northfield Bancorp, Inc. (Staten Island, NY)","['NFBK', 'Northfield Bancorp (Staten Island NY)']"
NFE,New Fortress Energy Inc.,"['NFE', 'New Fortress Energy']"
NFLX,"Netflix, Inc.","['NFLX', 'Netflix']"
NGM,"NGM Biopharmaceuticals, Inc.","['NGM', 'NGM Biopharmaceuticals']"
NICE,NICE Ltd.,"['NICE', 'NICE']"
NIU,Niu Technologies,"['NIU', 'Niu Technologies']"
NKTX,"Nkarta, Inc.","['NKTX', 'Nkarta']"
NMFC,New Mountain Finance Corporation,"['NMFC', 'New Mountain Finance']"
NMIH,"NMI Holdings, Inc.","['NMIH', 'NMI Holdings']"
NMRK,"Newmark Group, Inc.","['NMRK', 'Newmark']"
NNDM,Nano Dimension Ltd.,"['NNDM', 'Nano Dimension']"
NOTV,"Inotiv, Inc.","['NOTV', 'Inotiv']"
NOVT,Novanta Inc.,"['NOVT', 'Novanta']"
NRC,National Research Corporation,"['NRC', 'National Research']"
NRDS,"NerdWallet, Inc.","['NRDS', 'NerdWallet']"
NRIX,"Nurix Therapeutics, Inc.","['NRIX', 'Nurix Therapeutics']"
NSIT,"Insight Enterprises, Inc.","['NSIT', 'Insight']"
NSSC,"Napco Security Technologies, Inc.","['NSSC', 'Napco Security Technologies']"
NSTG,"NanoString Technologies, Inc.","['NSTG', 'NanoString Technologies']"
NTAP,"NetApp, Inc.","['NTAP', 'NetApp']"
NTCT,"NetScout Systems, Inc.","['NTCT', 'NetScout Systems']"
NTES,"NetEase, Inc.","['NTES', 'NetEase']"
NTGR,"NETGEAR, Inc.","['NTGR', 'NETGEAR']"
NTLA,"Intellia Therapeutics, Inc.","['NTLA', 'Intellia Therapeutics']"
NTNX,"Nutanix, Inc.","['NTNX', 'Nutanix']"
NTRA,"Natera, Inc.","['NTRA', 'Natera']"
NTRS,Northern Trust Corporation,"['NTRS', 'Northern Trust']"
NUVL,"Nuvalent, Inc.","['NUVL', 'Nuvalent']"
NVCR,NovoCure Limited,"['NVCR', 'NovoCure']"
NVDA,NVIDIA Corporation,"['NVDA', 'NVIDIA']"
NVEC,NVE Corporation,"['NVEC', 'NVE']"
NVEE,"NV5 Global, Inc.","['NVEE', 'NV5 Global']"
NVEI,Nuvei Corporation,"['NVEI', 'Nuvei']"
NVMI,Nova Ltd.,"['NVMI', 'Nova']"
NVTS,Navitas Semiconductor Corporation,"['NVTS', 'Navitas Semiconductor']"
NWBI,"Northwest Bancshares, Inc.","['NWBI', 'Northwest Bancshares']"
NWE,"NorthWestern Energy Group, Inc.","['NWE', 'NorthWestern Energy']"
NWL,Newell Brands Inc.,"['NWL', 'Newell Brands']"
NWLI,"National Western Life Group, Inc.","['NWLI', 'National Western Life']"
NWPX,Northwest Pipe Company,"['NWPX', 'Northwest Pipe']"
NWS,News Corporation,"['NWS', 'News']"
NWSA,News Corporation,"['NWSA', 'News']"
NXPI,NXP Semiconductors N.V.,"['NXPI', 'NXP Semiconductors NV']"
NXST,"Nexstar Media Group, Inc.","['NXST', 'Nexstar Media']"
OCFC,OceanFirst Financial Corp.,"['OCFC', 'OceanFirst Financial']"
OCSL,Oaktree Specialty Lending Corporation,"['OCSL', 'Oaktree Specialty Lending']"
OCUL,"Ocular Therapeutix, Inc.","['OCUL', 'Ocular Therapeutix']"
ODFL,"Old Dominion Freight Line, Inc.","['ODFL', 'Old Dominion Freight Line']"
ODP,The ODP Corporation,"['ODP', 'ODP']"
OFIX,Orthofix Medical Inc.,"['OFIX', 'Orthofix Medical']"
OFLX,"Omega Flex, Inc.","['OFLX', 'Omega Flex']"
OKTA,"Okta, Inc.","['OKTA', 'Okta']"
OLED,Universal Display Corporation,"['OLED', 'Universal Display']"
OLK,Olink Holding AB (publ),"['OLK', 'Olink Holding AB (publ)']"
OLLI,"Ollie's Bargain Outlet Holdings, Inc.","['OLLI', ""Ollie's Bargain Outlet Holdings""]"
OLPX,"Olaplex Holdings, Inc.","['OLPX', 'Olaplex Holdings']"
OM,"Outset Medical, Inc.","['OM', 'Outset Medical']"
OMAB,"Grupo Aeroportuario del Centro Norte, S.A.B. de C.V.","['OMAB', 'Grupo Aeroportuario del Centro Norte SAB de CV']"
OMCL,"Omnicell, Inc.","['OMCL', 'Omnicell']"
OMGA,"Omega Therapeutics, Inc.","['OMGA', 'Omega Therapeutics']"
ON,ON Semiconductor Corporation,"['ON', 'ON Semiconductor']"
ONB,Old National Bancorp,"['ONB', 'Old National Bancorp']"
ONEW,OneWater Marine Inc.,"['ONEW', 'OneWater Marine']"
OPCH,"Option Care Health, Inc.","['OPCH', 'Option Care Health']"
OPEN,Opendoor Technologies Inc.,"['OPEN', 'Opendoor Technologies']"
OPI,Office Properties Income Trust,"['OPI', 'Office Properties Income Trust']"
OPK,"OPKO Health, Inc.","['OPK', 'OPKO Health']"
OPRA,Opera Limited,"['OPRA', 'Opera']"
OPRT,Oportun Financial Corporation,"['OPRT', 'Oportun Financial']"
OPRX,OptimizeRx Corporation,"['OPRX', 'OptimizeRx']"
ORGO,Organogenesis Holdings Inc.,"['ORGO', 'Organogenesis Holdings']"
ORIC,"ORIC Pharmaceuticals, Inc.","['ORIC', 'ORIC Pharmaceuticals']"
ORLY,"O'Reilly Automotive, Inc.","['ORLY', ""O'Reilly Automotive""]"
ORMP,Oramed Pharmaceuticals Inc.,"['ORMP', 'Oramed Pharmaceuticals']"
OSBC,"Old Second Bancorp, Inc.","['OSBC', 'Old Second Bancorp']"
OSIS,"OSI Systems, Inc.","['OSIS', 'OSI Systems']"
OSPN,OneSpan Inc.,"['OSPN', 'OneSpan']"
OSUR,"OraSure Technologies, Inc.","['OSUR', 'OraSure Technologies']"
OSW,OneSpaWorld Holdings Limited,"['OSW', 'OneSpaWorld Holdings']"
OTEX,Open Text Corporation,"['OTEX', 'Open Text']"
OTTR,Otter Tail Corporation,"['OTTR', 'Otter Tail']"
OXLC,Oxford Lane Capital Corp.,"['OXLC', 'Oxford Lane Capital']"
OZK,Bank OZK,"['OZK', 'OZK']"
PAA,"Plains All American Pipeline, L.P.","['PAA', 'Plains All American Pipeline']"
PACB,"Pacific Biosciences of California, Inc.","['PACB', 'Pacific Biosciences of California']"
PAGP,"Plains GP Holdings, L.P.","['PAGP', 'Plains GP Holdings']"
PAHC,Phibro Animal Health Corporation,"['PAHC', 'Phibro Animal Health']"
PANW,"Palo Alto Networks, Inc.","['PANW', 'Palo Alto Networks']"
PARA,Paramount Global,"['PARA', 'Paramount Global']"
PATK,"Patrick Industries, Inc.","['PATK', 'Patrick Industries']"
PAX,Patria Investments Limited,"['PAX', 'Patria Investments']"
PAYO,Payoneer Global Inc.,"['PAYO', 'Payoneer Global']"
PAYS,"PaySign, Inc.","['PAYS', 'PaySign']"
PAYX,"Paychex, Inc.","['PAYX', 'Paychex']"
PBPB,Potbelly Corporation,"['PBPB', 'Potbelly']"
PCAR,PACCAR Inc,"['PCAR', 'PACCAR']"
PCH,PotlatchDeltic Corporation,"['PCH', 'PotlatchDeltic']"
PCRX,"Pacira BioSciences, Inc.","['PCRX', 'Pacira BioSciences']"
PCTY,Paylocity Holding Corporation,"['PCTY', 'Paylocity Holding']"
PCVX,"Vaxcyte, Inc.","['PCVX', 'Vaxcyte']"
PCYO,Pure Cycle Corporation,"['PCYO', 'Pure Cycle']"
PDCO,"Patterson Companies, Inc.","['PDCO', 'Patterson Companies']"
PDD,PDD Holdings Inc.,"['PDD', 'PDD Holdings']"
PDFS,"PDF Solutions, Inc.","['PDFS', 'PDF Solutions']"
PEBO,Peoples Bancorp Inc.,"['PEBO', 'Peoples Bancorp']"
PECO,"Phillips Edison & Company, Inc.","['PECO', 'Phillips Edison &']"
PEGA,Pegasystems Inc.,"['PEGA', 'Pegasystems']"
PENN,"PENN Entertainment, Inc.","['PENN', 'PENN Entertainment']"
PEP,"PepsiCo, Inc.","['PEP', 'PepsiCo']"
PERI,Perion Network Ltd.,"['PERI', 'Perion Network']"
PETQ,"PetIQ, Inc.","['PETQ', 'PetIQ']"
PETS,"PetMed Express, Inc.","['PETS', 'PetMed Express']"
PFBC,Preferred Bank,"['PFBC', 'Preferred']"
PFC,Premier Financial Corp.,"['PFC', 'Premier Financial']"
PFG,"Principal Financial Group, Inc.","['PFG', 'Principal Financial']"
PFIS,Peoples Financial Services Corp.,"['PFIS', 'Peoples Financial']"
PGC,Peapack-Gladstone Financial Corporation,"['PGC', 'Peapack-Gladstone Financial']"
PGNY,"Progyny, Inc.","['PGNY', 'Progyny']"
PHAT,"Phathom Pharmaceuticals, Inc.","['PHAT', 'Phathom Pharmaceuticals']"
PI,"Impinj, Inc.","['PI', 'Impinj']"
PINC,"Premier, Inc.","['PINC', 'Premier']"
PLAB,"Photronics, Inc.","['PLAB', 'Photronics']"
PLAY,"Dave & Buster's Entertainment, Inc.","['PLAY', ""Dave & Buster's Entertainment""]"
PLCE,"The Children's Place, Inc.","['PLCE', ""Children's Place""]"
PLL,Piedmont Lithium Inc.,"['PLL', 'Piedmont Lithium']"
PLMR,"Palomar Holdings, Inc.","['PLMR', 'Palomar Holdings']"
PLRX,"Pliant Therapeutics, Inc.","['PLRX', 'Pliant Therapeutics']"
PLTK,Playtika Holding Corp.,"['PLTK', 'Playtika Holding']"
PLUS,ePlus inc.,"['PLUS', 'ePlus']"
PLXS,Plexus Corp.,"['PLXS', 'Plexus']"
PLYA,Playa Hotels & Resorts N.V.,"['PLYA', 'Playa & Resorts NV']"
PMVP,"PMV Pharmaceuticals, Inc.","['PMVP', 'PMV Pharmaceuticals']"
PNFP,"Pinnacle Financial Partners, Inc.","['PNFP', 'Pinnacle Financial Partners']"
PNT,POINT Biopharma Global Inc.,"['PNT', 'POINT Biopharma Global']"
PNTG,"The Pennant Group, Inc.","['PNTG', 'Pennant']"
PODD,Insulet Corporation,"['PODD', 'Insulet']"
POOL,Pool Corporation,"['POOL', 'Pool']"
POWI,"Power Integrations, Inc.","['POWI', 'Power Integrations']"
POWL,"Powell Industries, Inc.","['POWL', 'Powell Industries']"
POWW,"AMMO, Inc.","['POWW', 'AMMO']"
PPBI,"Pacific Premier Bancorp, Inc.","['PPBI', 'Pacific Premier Bancorp']"
PPC,Pilgrim's Pride Corporation,"['PPC', ""Pilgrim's Pride""]"
PRAA,"PRA Group, Inc.","['PRAA', 'PRA']"
PRCH,"Porch Group, Inc.","['PRCH', 'Porch']"
PRCT,PROCEPT BioRobotics Corporation,"['PRCT', 'PROCEPT BioRobotics']"
PRDO,Perdoceo Education Corporation,"['PRDO', 'Perdoceo Education']"
PRFT,"Perficient, Inc.","['PRFT', 'Perficient']"
PRGS,Progress Software Corporation,"['PRGS', 'Progress Software']"
PRLD,Prelude Therapeutics Incorporated,"['PRLD', 'Prelude Therapeutics']"
PRPL,"Purple Innovation, Inc.","['PRPL', 'Purple Innovation']"
PRTA,Prothena Corporation plc,"['PRTA', 'Prothena']"
PRTS,"CarParts.com, Inc.","['PRTS', 'CarPartscom']"
PRVA,"Privia Health Group, Inc.","['PRVA', 'Privia Health']"
PSEC,Prospect Capital Corporation,"['PSEC', 'Prospect Capital']"
PSMT,"PriceSmart, Inc.","['PSMT', 'PriceSmart']"
PSTX,"Poseida Therapeutics, Inc.","['PSTX', 'Poseida Therapeutics']"
PTC,PTC Inc.,"['PTC', 'PTC']"
PTCT,"PTC Therapeutics, Inc.","['PTCT', 'PTC Therapeutics']"
PTEN,"Patterson-UTI Energy, Inc.","['PTEN', 'Patterson-UTI Energy']"
PTGX,"Protagonist Therapeutics, Inc.","['PTGX', 'Protagonist Therapeutics']"
PTLO,Portillo's Inc.,"['PTLO', ""Portillo's""]"
PTON,"Peloton Interactive, Inc.","['PTON', 'Peloton Interactive']"
PTSI,"P.A.M. Transportation Services, Inc.","['PTSI', 'PAM Transportation']"
PTVE,Pactiv Evergreen Inc.,"['PTVE', 'Pactiv Evergreen']"
PUBM,"PubMatic, Inc.","['PUBM', 'PubMatic']"
PWP,Perella Weinberg Partners,"['PWP', 'Perella Weinberg Partners']"
PYCR,"Paycor HCM, Inc.","['PYCR', 'Paycor HCM']"
PYPL,"PayPal Holdings, Inc.","['PYPL', 'PayPal Holdings']"
PZZA,"Papa John's International, Inc.","['PZZA', ""Papa John's""]"
QCOM,QUALCOMM Incorporated,"['QCOM', 'QUALCOMM']"
QCRH,"QCR Holdings, Inc.","['QCRH', 'QCR Holdings']"
QDEL,QuidelOrtho Corporation,"['QDEL', 'QuidelOrtho']"
QFIN,"Qifu Technology, Inc.","['QFIN', 'Qifu Technology']"
QLYS,"Qualys, Inc.","['QLYS', 'Qualys']"
QNST,"QuinStreet, Inc.","['QNST', 'QuinStreet']"
QRVO,"Qorvo, Inc.","['QRVO', 'Qorvo']"
QSI,Quantum-Si incorporated,"['QSI', 'Quantum-Si']"
QTRX,Quanterix Corporation,"['QTRX', 'Quanterix']"
QURE,uniQure N.V.,"['QURE', 'uniQure NV']"
RANI,"Rani Therapeutics Holdings, Inc.","['RANI', 'Rani Therapeutics Holdings']"
RAPT,"RAPT Therapeutics, Inc.","['RAPT', 'RAPT Therapeutics']"
RARE,Ultragenyx Pharmaceutical Inc.,"['RARE', 'Ultragenyx Pharmaceutical']"
RBB,RBB Bancorp,"['RBB', 'RBB Bancorp']"
RBBN,Ribbon Communications Inc.,"['RBBN', 'Ribbon Communications']"
RBCAA,"Republic Bancorp, Inc.","['RBCAA', 'Republic Bancorp']"
RCEL,"AVITA Medical, Inc.","['RCEL', 'AVITA Medical']"
RCKT,"Rocket Pharmaceuticals, Inc.","['RCKT', 'Rocket Pharmaceuticals']"
RCKY,"Rocky Brands, Inc.","['RCKY', 'Rocky Brands']"
RCM,R1 RCM Inc.,"['RCM', 'R1 RCM']"
RDFN,Redfin Corporation,"['RDFN', 'Redfin']"
RDNT,"RadNet, Inc.","['RDNT', 'RadNet']"
RDUS,"Schnitzer Steel Industries, Inc.","['RDUS', 'Schnitzer Steel Industries']"
RDWR,Radware Ltd.,"['RDWR', 'Radware']"
REAL,"The RealReal, Inc.","['REAL', 'RealReal']"
REG,Regency Centers Corporation,"['REG', 'Regency Centers']"
REGN,"Regeneron Pharmaceuticals, Inc.","['REGN', 'Regeneron Pharmaceuticals']"
RELY,"Remitly Global, Inc.","['RELY', 'Remitly Global']"
REPL,"Replimune Group, Inc.","['REPL', 'Replimune']"
REYN,Reynolds Consumer Products Inc.,"['REYN', 'Reynolds Consumer Products']"
RGEN,Repligen Corporation,"['RGEN', 'Repligen']"
RGLD,"Royal Gold, Inc.","['RGLD', 'Royal Gold']"
RGLS,Regulus Therapeutics Inc.,"['RGLS', 'Regulus Therapeutics']"
RGNX,REGENXBIO Inc.,"['RGNX', 'REGENXBIO']"
RGP,"Resources Connection, Inc.","['RGP', 'Resources Connection']"
RICK,"RCI Hospitality Holdings, Inc.","['RICK', 'RCI Hospitality Holdings']"
RIOT,"Riot Platforms, Inc.","['RIOT', 'Riot Platforms']"
RIVN,"Rivian Automotive, Inc.","['RIVN', 'Rivian Automotive']"
RKLB,"Rocket Lab USA, Inc.","['RKLB', 'Rocket Lab USA']"
RLAY,"Relay Therapeutics, Inc.","['RLAY', 'Relay Therapeutics']"
RLMD,"Relmada Therapeutics, Inc.","['RLMD', 'Relmada Therapeutics']"
RMBS,Rambus Inc.,"['RMBS', 'Rambus']"
RMNI,"Rimini Street, Inc.","['RMNI', 'Rimini Street']"
RMR,The RMR Group Inc.,"['RMR', 'RMR']"
RNA,"Avidity Biosciences, Inc.","['RNA', 'Avidity Biosciences']"
RNW,ReNew Energy Global Plc,"['RNW', 'ReNew Energy Global']"
ROAD,"Construction Partners, Inc.","['ROAD', 'Construction Partners']"
ROCK,"Gibraltar Industries, Inc.","['ROCK', 'Gibraltar Industries']"
ROIC,Retail Opportunity Investments Corp.,"['ROIC', 'Retail Opportunity Investments']"
ROIV,Roivant Sciences Ltd.,"['ROIV', 'Roivant Sciences']"
ROKU,"Roku, Inc.","['ROKU', 'Roku']"
ROP,"Roper Technologies, Inc.","['ROP', 'Roper Technologies']"
ROST,"Ross Stores, Inc.","['ROST', 'Ross Stores']"
ROVR,"Rover Group, Inc.","['ROVR', 'Rover']"
RPAY,Repay Holdings Corporation,"['RPAY', 'Repay Holdings']"
RPD,"Rapid7, Inc.","['RPD', 'Rapid7']"
